leg_id,type,term,district,chamber,state,party,committee_id,committee,subcommittee,start_date,end_date
MTL000012,member,2013-2014,28,upper,mt,Republican,,,,,
MTL000012,committee member,2013-2014,,upper,mt,,MTC000003,Energy and Telecommunications,,,
MTL000012,committee member,2013-2014,,upper,mt,,MTC000004,Finance and Claims,,,
MTL000012,committee member,2013-2014,,upper,mt,,MTC000016,Rules,,,
MTL000012,committee member,2013-2014,,upper,mt,,MTC000017,Taxation,,,
MTL000012,member,2011-2012,28,upper,mt,Republican,,,,,
MTL000012,committee member,2011-2012,,upper,mt,,MTC000003,Energy and Telecommunications,,,
MTL000012,committee member,2011-2012,,upper,mt,,MTC000007,"Public Health, Welfare, and Safety",,,
MTL000012,committee member,2011-2012,,upper,mt,,MTC000010,Education and Cultural Resources,,,
MTL000012,committee member,2011-2012,,upper,mt,,MTC000013,Judiciary,,,
MTL000012,committee member,2011-2012,,upper,mt,,MTC000016,Rules,,,
MTL000012,committee member,2011-2012,,upper,mt,,MTC000017,Taxation,,,
MTL000057,member,2017-2018,91,lower,mt,Democratic,,,,,
MTL000057,committee member,2017-2018,,lower,mt,,MTC000018,Agriculture,,,
MTL000057,member,2013-2014,92,lower,mt,Democratic,,,,,
MTL000057,committee member,2013-2014,,lower,mt,,MTC000027,Education,,,
MTL000057,committee member,2013-2014,,lower,mt,,MTC000032,Rules,,,
MTL000057,committee member,2013-2014,,lower,mt,,MTC000024,State Administration,,,
MTL000057,member,2011-2012,92,lower,mt,Democratic,,,,,
MTL000057,committee member,2011-2012,,lower,mt,,MTC000024,State Administration,,,
MTL000057,committee member,2011-2012,,lower,mt,,MTC000027,Education,,,
MTL000057,committee member,2011-2012,,lower,mt,,MTC000031,Local Government,,,
MTL000057,member,2015-2016,91,lower,mt,Democratic,,,,,
MTL000057,committee member,2015-2016,,lower,mt,,MTC000027,Education,,,
MTL000057,committee member,2015-2016,,lower,mt,,MTC000024,State Administration,,,
MTL000057,committee member,2015-2016,,lower,mt,,MTC000020,Ethics,,,
MTL000063,member,2017-2018,9,lower,mt,Republican,,,,,
MTL000063,committee member,2017-2018,,lower,mt,,MTC000026,Appropriations,,,
MTL000063,committee member,2017-2018,,joint,mt,,MTC000091,Joint Appropriations/Finance & Claims,"Judicial Branch, Law Enforcement and Justice",,
MTL000063,member,2013-2014,7,lower,mt,Republican,,,,,
MTL000063,committee member,2013-2014,,joint,mt,,MTC000055,Joint Appropriations/Finance & Claims,"Judicial Branch, Law Enforcement, and Justice",,
MTL000063,committee member,2013-2014,,lower,mt,,MTC000026,Appropriations,,,
MTL000063,member,2011-2012,7,lower,mt,Republican,,,,,
MTL000063,committee member,2011-2012,,joint,mt,,MTC000037,Appropriations,"Judicial Branch, Law Enforcement,       and Justice",,
MTL000063,committee member,2011-2012,,lower,mt,,MTC000026,Appropriations,,,
MTL000063,member,2015-2016,9,lower,mt,Republican,,,,,
MTL000063,committee member,2015-2016,,lower,mt,,MTC000026,Appropriations,,,
MTL000063,committee member,2015-2016,,joint,mt,,MTC000091,Joint Appropriations/Finance & Claims,"Judicial Branch, Law Enforcement and Justice",,
MTL000064,member,2017-2018,67,lower,mt,Republican,,,,,
MTL000064,committee member,2017-2018,,joint,mt,,MTC000084,Joint Appropriations/Finance & Claims,Education,,
MTL000064,committee member,2017-2018,,lower,mt,,MTC000026,Appropriations,,,
MTL000064,member,2011-2012,63,lower,mt,Republican,,,,,
MTL000064,committee member,2011-2012,,joint,mt,,MTC000036,Appropriations,Health and Human Services,,
MTL000064,committee member,2011-2012,,lower,mt,,MTC000026,Appropriations,,,
MTL000064,member,2015-2016,67,lower,mt,Republican,,,,,
MTL000064,committee member,2015-2016,,lower,mt,,MTC000026,Appropriations,,,
MTL000064,committee member,2015-2016,,joint,mt,,MTC000090,Joint Appropriations/Finance & Claims,Health & Human Services,,
MTL000067,member,2017-2018,18,lower,mt,Republican,,,,,
MTL000067,committee member,2017-2018,,lower,mt,,MTC000026,Appropriations,,,
MTL000067,committee member,2017-2018,,joint,mt,,MTC000090,Joint Appropriations/Finance & Claims,Health & Human Services,,
MTL000067,member,2013-2014,27,lower,mt,Republican,,,,,
MTL000067,committee member,2013-2014,,joint,mt,,MTC000056,Joint Appropriations/Finance & Claims,Long-Range Planning,,
MTL000067,committee member,2013-2014,,joint,mt,,MTC000059,Joint Appropriations/Finance & Claims,Joint Select Committee on Pensions,,
MTL000067,committee member,2013-2014,,lower,mt,,MTC000026,Appropriations,,,
MTL000067,committee member,2013-2014,,joint,mt,,MTC000062,Joint Appropriations/Finance & Claims,Pensions,,
MTL000067,member,2011-2012,27,lower,mt,Republican,,,,,
MTL000067,committee member,2011-2012,,joint,mt,,MTC000038,Appropriations,Long-Range Planning,,
MTL000067,committee member,2011-2012,,lower,mt,,MTC000026,Appropriations,,,
MTL000067,member,2015-2016,18,lower,mt,Republican,,,,,
MTL000067,committee member,2015-2016,,lower,mt,,MTC000076,"Fish, Wildlife and Parks",,,
MTL000067,committee member,2015-2016,,lower,mt,,MTC000025,Transportation,,,
MTL000067,committee member,2015-2016,,lower,mt,,MTC000092,Taxation,,,
MTL000068,member,2017-2018,50,lower,mt,Democratic,,,,,
MTL000068,member,2013-2014,52,lower,mt,Democratic,,,,,
MTL000068,committee member,2013-2014,,lower,mt,,MTC000021,"Fish, Wildlife, and Parks",,,
MTL000068,committee member,2013-2014,,lower,mt,,MTC000022,Judiciary,,,
MTL000068,committee member,2013-2014,,lower,mt,,MTC000030,Legislative Administration,,,
MTL000068,committee member,2013-2014,,lower,mt,,MTC000060,Natural Resources,,,
MTL000068,committee member,2013-2014,,joint,mt,,MTC000061,Joint Appropriations/Finance & Claims,Redistricting,,
MTL000068,member,2011-2012,52,lower,mt,Democratic,,,,,
MTL000068,committee member,2011-2012,,lower,mt,,MTC000019,Business & Labor,,,
MTL000068,committee member,2011-2012,,lower,mt,,MTC000021,"Fish, Wildlife, and Parks",,,
MTL000068,committee member,2011-2012,,lower,mt,,MTC000023,Natural Resources,,,
MTL000068,member,2015-2016,50,lower,mt,Democratic,,,,,
MTL000068,committee member,2015-2016,,lower,mt,,MTC000076,"Fish, Wildlife and Parks",,,
MTL000068,committee member,2015-2016,,lower,mt,,MTC000069,Natural Resources,,,
MTL000068,committee member,2015-2016,,lower,mt,,MTC000022,Judiciary,,,
MTL000069,member,2017-2018,2,lower,mt,Republican,,,,,
MTL000069,committee member,2017-2018,,joint,mt,,MTC000089,Joint Appropriations/Finance & Claims,Long-Range Planning,,
MTL000069,committee member,2017-2018,,lower,mt,,MTC000026,Appropriations,,,
MTL000069,member,2013-2014,2,lower,mt,Republican,,,,,
MTL000069,committee member,2013-2014,,joint,mt,,MTC000057,Joint Appropriations/Finance & Claims,Natural Resources and Transportation,,
MTL000069,committee member,2013-2014,,lower,mt,,MTC000026,Appropriations,,,
MTL000069,committee member,2013-2014,,lower,mt,,MTC000030,Legislative Administration,,,
MTL000069,committee member,2013-2014,,lower,mt,,MTC000032,Rules,,,
MTL000069,member,2011-2012,2,lower,mt,Republican,,,,,
MTL000069,committee member,2011-2012,,joint,mt,,MTC000039,Appropriations,Natural Resources and Transportation,,
MTL000069,committee member,2011-2012,,lower,mt,,MTC000026,Appropriations,,,
MTL000069,member,2015-2016,2,lower,mt,Republican,,,,,
MTL000069,committee member,2015-2016,,lower,mt,,MTC000030,Legislative Administration,,,
MTL000069,committee member,2015-2016,,joint,mt,,MTC000089,Joint Appropriations/Finance & Claims,Long-Range Planning,,
MTL000069,committee member,2015-2016,,lower,mt,,MTC000026,Appropriations,,,
MTL000072,member,2017-2018,86,lower,mt,Republican,,,,,
MTL000072,member,2013-2014,88,lower,mt,Republican,,,,,
MTL000072,committee member,2013-2014,,joint,mt,,MTC000054,Joint Appropriations/Finance & Claims,Health and Human Services,,
MTL000072,committee member,2013-2014,,lower,mt,,MTC000026,Appropriations,,,
MTL000072,member,2011-2012,88,lower,mt,Republican,,,,,
MTL000072,committee member,2011-2012,,joint,mt,,MTC000038,Appropriations,Long-Range Planning,,
MTL000072,committee member,2011-2012,,lower,mt,,MTC000026,Appropriations,,,
MTL000072,member,2015-2016,86,lower,mt,Republican,,,,,
MTL000072,committee member,2015-2016,,lower,mt,,MTC000026,Appropriations,,,
MTL000072,committee member,2015-2016,,joint,mt,,MTC000090,Joint Appropriations/Finance & Claims,Health & Human Services,,
MTL000076,member,2017-2018,70,lower,mt,Republican,,,,,
MTL000076,member,2013-2014,68,lower,mt,Republican,,,,,
MTL000076,committee member,2013-2014,,lower,mt,,MTC000021,"Fish, Wildlife, and Parks",,,
MTL000076,committee member,2013-2014,,lower,mt,,MTC000029,Human Services,,,
MTL000076,committee member,2013-2014,,lower,mt,,MTC000033,Taxation,,,
MTL000076,member,2011-2012,68,lower,mt,Republican,,,,,
MTL000076,committee member,2011-2012,,lower,mt,,MTC000021,"Fish, Wildlife, and Parks",,,
MTL000076,committee member,2011-2012,,lower,mt,,MTC000023,Natural Resources,,,
MTL000076,committee member,2011-2012,,lower,mt,,MTC000033,Taxation,,,
MTL000076,member,2015-2016,70,lower,mt,Republican,,,,,
MTL000076,committee member,2015-2016,,lower,mt,,MTC000076,"Fish, Wildlife and Parks",,,
MTL000076,committee member,2015-2016,,lower,mt,,MTC000069,Natural Resources,,,
MTL000076,committee member,2015-2016,,lower,mt,,MTC000092,Taxation,,,
MTL000079,member,2017-2018,88,lower,mt,Republican,,,,,
MTL000079,member,2013-2014,90,lower,mt,Republican,,,,,
MTL000079,committee member,2013-2014,,lower,mt,,MTC000019,Business & Labor,,,
MTL000079,committee member,2013-2014,,lower,mt,,MTC000027,Education,,,
MTL000079,committee member,2013-2014,,lower,mt,,MTC000021,"Fish, Wildlife, and Parks",,,
MTL000079,member,2011-2012,90,lower,mt,Republican,,,,,
MTL000079,committee member,2011-2012,,lower,mt,,MTC000019,Business & Labor,,,
MTL000079,committee member,2011-2012,,lower,mt,,MTC000025,Transportation,,,
MTL000079,committee member,2011-2012,,lower,mt,,MTC000031,Local Government,,,
MTL000079,member,2015-2016,88,lower,mt,Republican,,,,,
MTL000079,committee member,2015-2016,,lower,mt,,MTC000027,Education,,,
MTL000079,committee member,2015-2016,,lower,mt,,MTC000024,State Administration,,,
MTL000079,committee member,2015-2016,,lower,mt,,MTC000031,Local Government,,,
MTL000098,member,2017-2018,34,lower,mt,Republican,,,,,
MTL000098,member,2015-2016,34,lower,mt,Republican,,,,,
MTL000098,committee member,2015-2016,,lower,mt,,MTC000032,Rules,,,
MTL000098,committee member,2015-2016,,lower,mt,,MTC000085,"Federal Relations, Energy, and Telecommunications",,,
MTL000098,committee member,2015-2016,,lower,mt,,MTC000024,State Administration,,,
MTL000098,member,2013-2014,36,lower,mt,Republican,,,,,
MTL000098,committee member,2013-2014,,lower,mt,,MTC000028,"Federal Relations, Energy, and Telecommunications",,,
MTL000098,committee member,2013-2014,,lower,mt,,MTC000030,Legislative Administration,,,
MTL000098,committee member,2013-2014,,lower,mt,,MTC000032,Rules,,,
MTL000098,committee member,2013-2014,,lower,mt,,MTC000033,Taxation,,,
MTL000098,member,2011-2012,36,lower,mt,Republican,,,,,
MTL000098,committee member,2011-2012,,lower,mt,,MTC000021,"Fish, Wildlife, and Parks",,,
MTL000098,committee member,2011-2012,,lower,mt,,MTC000028,"Federal Relations, Energy, and Telecommunications",,,
MTL000098,committee member,2011-2012,,lower,mt,,MTC000033,Taxation,,,
MTL000099,member,2017-2018,8,lower,mt,Republican,,,,,
MTL000099,member,2013-2014,8,lower,mt,Republican,,,,,
MTL000099,committee member,2013-2014,,lower,mt,,MTC000031,Local Government,,,
MTL000099,committee member,2013-2014,,lower,mt,,MTC000033,Taxation,,,
MTL000099,committee member,2013-2014,,lower,mt,,MTC000025,Transportation,,,
MTL000099,member,2011-2012,8,lower,mt,Republican,,,,,
MTL000099,committee member,2011-2012,,lower,mt,,MTC000025,Transportation,,,
MTL000099,committee member,2011-2012,,lower,mt,,MTC000031,Local Government,,,
MTL000099,committee member,2011-2012,,lower,mt,,MTC000032,Rules,,,
MTL000099,committee member,2011-2012,,lower,mt,,MTC000033,Taxation,,,
MTL000099,member,2015-2016,8,lower,mt,Republican,,,,,
MTL000099,committee member,2015-2016,,lower,mt,,MTC000025,Transportation,,,
MTL000099,committee member,2015-2016,,lower,mt,,MTC000031,Local Government,,,
MTL000099,committee member,2015-2016,,lower,mt,,MTC000092,Taxation,,,
MTL000122,member,2017-2018,24,lower,mt,Democratic,,,,,
MTL000122,member,2013-2014,21,lower,mt,Democratic,,,,,
MTL000122,committee member,2013-2014,,lower,mt,,MTC000027,Education,,,
MTL000122,committee member,2013-2014,,lower,mt,,MTC000021,"Fish, Wildlife, and Parks",,,
MTL000122,committee member,2013-2014,,lower,mt,,MTC000024,State Administration,,,
MTL000122,member,2011-2012,21,lower,mt,Democratic,,,,,
MTL000122,committee member,2011-2012,,lower,mt,,MTC000021,"Fish, Wildlife, and Parks",,,
MTL000122,committee member,2011-2012,,lower,mt,,MTC000024,State Administration,,,
MTL000122,committee member,2011-2012,,lower,mt,,MTC000027,Education,,,
MTL000122,member,2015-2016,24,lower,mt,Democratic,,,,,
MTL000122,committee member,2015-2016,,lower,mt,,MTC000076,"Fish, Wildlife and Parks",,,
MTL000122,committee member,2015-2016,,lower,mt,,MTC000027,Education,,,
MTL000122,committee member,2015-2016,,lower,mt,,MTC000024,State Administration,,,
MTL000141,member,2017-2018,77,lower,mt,Democratic,,,,,
MTL000141,member,2013-2014,86,lower,mt,Democratic,,,,,
MTL000141,committee member,2013-2014,,joint,mt,,MTC000059,Joint Appropriations/Finance & Claims,Joint Select Committee on Pensions,,
MTL000141,committee member,2013-2014,,lower,mt,,MTC000028,"Federal Relations, Energy, and Telecommunications",,,
MTL000141,committee member,2013-2014,,lower,mt,,MTC000031,Local Government,,,
MTL000141,committee member,2013-2014,,lower,mt,,MTC000024,State Administration,,,
MTL000141,committee member,2013-2014,,joint,mt,,MTC000062,Joint Appropriations/Finance & Claims,Pensions,,
MTL000141,member,2011-2012,86,lower,mt,Democratic,,,,,
MTL000141,committee member,2011-2012,,lower,mt,,MTC000024,State Administration,,,
MTL000141,committee member,2011-2012,,lower,mt,,MTC000025,Transportation,,,
MTL000141,committee member,2011-2012,,lower,mt,,MTC000031,Local Government,,,
MTL000141,member,2015-2016,77,lower,mt,Democratic,,,,,
MTL000141,committee member,2015-2016,,lower,mt,,MTC000024,State Administration,,,
MTL000141,committee member,2015-2016,,lower,mt,,MTC000025,Transportation,,,
MTL000141,committee member,2015-2016,,lower,mt,,MTC000031,Local Government,,,
MTL000173,member,2017-2018,87,lower,mt,Republican,,,,,
MTL000173,committee member,2017-2018,,lower,mt,,MTC000026,Appropriations,,,
MTL000173,committee member,2017-2018,,joint,mt,,MTC000090,Joint Appropriations/Finance & Claims,Health & Human Services,,
MTL000173,member,2013-2014,89,lower,mt,Republican,,,,,
MTL000173,committee member,2013-2014,,joint,mt,,MTC000052,Joint Appropriations/Finance & Claims,Education,,
MTL000173,committee member,2013-2014,,lower,mt,,MTC000026,Appropriations,,,
MTL000173,member,2015-2016,87,lower,mt,Republican,,,,,
MTL000173,committee member,2015-2016,,joint,mt,,MTC000087,Joint Appropriations/Finance & Claims,Natural Resources and Transportation,,
MTL000173,committee member,2015-2016,,lower,mt,,MTC000026,Appropriations,,,
MTL000180,member,2017-2018,36,lower,mt,Republican,,,,,
MTL000180,member,2013-2014,38,lower,mt,Republican,,,,,
MTL000180,committee member,2013-2014,,lower,mt,,MTC000021,"Fish, Wildlife, and Parks",,,
MTL000180,committee member,2013-2014,,lower,mt,,MTC000022,Judiciary,,,
MTL000180,committee member,2013-2014,,lower,mt,,MTC000060,Natural Resources,,,
MTL000180,member,2015-2016,36,lower,mt,Republican,,,,,
MTL000180,committee member,2015-2016,,lower,mt,,MTC000032,Rules,,,
MTL000180,committee member,2015-2016,,lower,mt,,MTC000030,Legislative Administration,,,
MTL000180,committee member,2015-2016,,lower,mt,,MTC000029,Human Services,,,
MTL000180,committee member,2015-2016,,lower,mt,,MTC000022,Judiciary,,,
MTL000181,member,2017-2018,94,lower,mt,Democratic,,,,,
MTL000181,committee member,2017-2018,,lower,mt,,MTC000026,Appropriations,,,
MTL000181,committee member,2017-2018,,joint,mt,,MTC000091,Joint Appropriations/Finance & Claims,"Judicial Branch, Law Enforcement and Justice",,
MTL000181,member,2013-2014,99,lower,mt,Democratic,,,,,
MTL000181,committee member,2013-2014,,joint,mt,,MTC000055,Joint Appropriations/Finance & Claims,"Judicial Branch, Law Enforcement, and Justice",,
MTL000181,committee member,2013-2014,,lower,mt,,MTC000026,Appropriations,,,
MTL000181,member,2015-2016,94,lower,mt,Democratic,,,,,
MTL000181,committee member,2015-2016,,lower,mt,,MTC000032,Rules,,,
MTL000181,committee member,2015-2016,,lower,mt,,MTC000026,Appropriations,,,
MTL000181,committee member,2015-2016,,joint,mt,,MTC000091,Joint Appropriations/Finance & Claims,"Judicial Branch, Law Enforcement and Justice",,
MTL000182,member,2017-2018,79,lower,mt,Democratic,,,,,
MTL000182,member,2013-2014,82,lower,mt,Democratic,,,,,
MTL000182,committee member,2013-2014,,lower,mt,,MTC000022,Judiciary,,,
MTL000182,committee member,2013-2014,,lower,mt,,MTC000060,Natural Resources,,,
MTL000182,member,2015-2016,79,lower,mt,Democratic,,,,,
MTL000182,committee member,2015-2016,,lower,mt,,MTC000032,Rules,,,
MTL000182,committee member,2015-2016,,lower,mt,,MTC000029,Human Services,,,
MTL000182,committee member,2015-2016,,lower,mt,,MTC000022,Judiciary,,,
MTL000185,member,2017-2018,6,lower,mt,Republican,,,,,
MTL000185,committee member,2017-2018,,lower,mt,,MTC000026,Appropriations,,,
MTL000185,committee member,2017-2018,,joint,mt,,MTC000087,Joint Appropriations/Finance & Claims,Natural Resources and Transportation,,
MTL000185,member,2013-2014,6,lower,mt,Republican,,,,,
MTL000185,committee member,2013-2014,,joint,mt,,MTC000056,Joint Appropriations/Finance & Claims,Long-Range Planning,,
MTL000185,committee member,2013-2014,,joint,mt,,MTC000059,Joint Appropriations/Finance & Claims,Joint Select Committee on Pensions,,
MTL000185,committee member,2013-2014,,lower,mt,,MTC000026,Appropriations,,,
MTL000185,committee member,2013-2014,,joint,mt,,MTC000062,Joint Appropriations/Finance & Claims,Pensions,,
MTL000185,member,2015-2016,6,lower,mt,Republican,,,,,
MTL000185,committee member,2015-2016,,joint,mt,,MTC000087,Joint Appropriations/Finance & Claims,Natural Resources and Transportation,,
MTL000185,committee member,2015-2016,,lower,mt,,MTC000026,Appropriations,,,
MTL000190,member,2017-2018,12,lower,mt,Republican,,,,,
MTL000190,member,2013-2014,11,lower,mt,Republican,,,,,
MTL000190,committee member,2013-2014,,lower,mt,,MTC000018,Agriculture,,,
MTL000190,committee member,2013-2014,,lower,mt,,MTC000027,Education,,,
MTL000190,committee member,2013-2014,,lower,mt,,MTC000024,State Administration,,,
MTL000190,member,2015-2016,12,lower,mt,Republican,,,,,
MTL000190,committee member,2015-2016,,lower,mt,,MTC000032,Rules,,,
MTL000190,committee member,2015-2016,,lower,mt,,MTC000018,Agriculture,,,
MTL000190,committee member,2015-2016,,lower,mt,,MTC000027,Education,,,
MTL000190,committee member,2015-2016,,lower,mt,,MTC000092,Taxation,,,
MTL000192,member,2017-2018,21,lower,mt,Democratic,,,,,
MTL000192,member,2013-2014,25,lower,mt,Democratic,,,,,
MTL000192,committee member,2013-2014,,lower,mt,,MTC000021,"Fish, Wildlife, and Parks",,,
MTL000192,committee member,2013-2014,,lower,mt,,MTC000029,Human Services,,,
MTL000192,committee member,2013-2014,,lower,mt,,MTC000033,Taxation,,,
MTL000192,member,2015-2016,21,lower,mt,Democratic,,,,,
MTL000192,committee member,2015-2016,,lower,mt,,MTC000076,"Fish, Wildlife and Parks",,,
MTL000192,committee member,2015-2016,,lower,mt,,MTC000029,Human Services,,,
MTL000192,committee member,2015-2016,,lower,mt,,MTC000092,Taxation,,,
MTL000193,member,2017-2018,46,lower,mt,Republican,,,,,
MTL000193,committee member,2017-2018,,lower,mt,,MTC000026,Appropriations,,,
MTL000193,member,2013-2014,56,lower,mt,Republican,,,,,
MTL000193,committee member,2013-2014,,joint,mt,,MTC000052,Joint Appropriations/Finance & Claims,Education,,
MTL000193,committee member,2013-2014,,lower,mt,,MTC000026,Appropriations,,,
MTL000193,member,2015-2016,46,lower,mt,Republican,,,,,
MTL000193,committee member,2015-2016,,joint,mt,,MTC000084,Joint Appropriations/Finance & Claims,Education,,
MTL000193,committee member,2015-2016,,lower,mt,,MTC000026,Appropriations,,,
MTL000199,member,2017-2018,76,lower,mt,Democratic,,,,,
MTL000199,committee member,2017-2018,,lower,mt,,MTC000026,Appropriations,,,
MTL000199,committee member,2017-2018,,joint,mt,,MTC000091,Joint Appropriations/Finance & Claims,"Judicial Branch, Law Enforcement and Justice",,
MTL000199,member,2013-2014,74,lower,mt,Democratic,,,,,
MTL000199,committee member,2013-2014,,lower,mt,,MTC000018,Agriculture,,,
MTL000199,committee member,2013-2014,,lower,mt,,MTC000022,Judiciary,,,
MTL000199,committee member,2013-2014,,lower,mt,,MTC000060,Natural Resources,,,
MTL000199,member,2015-2016,76,lower,mt,Democratic,,,,,
MTL000199,committee member,2015-2016,,lower,mt,,MTC000066,Business and Labor,,,
MTL000199,committee member,2015-2016,,lower,mt,,MTC000085,"Federal Relations, Energy, and Telecommunications",,,
MTL000201,member,2017-2018,49,lower,mt,Democratic,,,,,
MTL000201,committee member,2017-2018,,joint,mt,,MTC000086,Joint Appropriations/Finance & Claims,General Government,,
MTL000201,committee member,2017-2018,,lower,mt,,MTC000026,Appropriations,,,
MTL000201,member,2013-2014,51,lower,mt,Democratic,,,,,
MTL000201,committee member,2013-2014,,joint,mt,,MTC000053,Joint Appropriations/Finance & Claims,General Government,,
MTL000201,committee member,2013-2014,,lower,mt,,MTC000026,Appropriations,,,
MTL000201,member,2015-2016,49,lower,mt,Democratic,,,,,
MTL000201,committee member,2015-2016,,joint,mt,,MTC000086,Joint Appropriations/Finance & Claims,General Government,,
MTL000201,committee member,2015-2016,,lower,mt,,MTC000026,Appropriations,,,
MTL000211,member,2017-2018,41,lower,mt,Democratic,,,,,
MTL000211,committee member,2017-2018,,joint,mt,,MTC000089,Joint Appropriations/Finance & Claims,Long-Range Planning,,
MTL000211,committee member,2017-2018,,lower,mt,,MTC000026,Appropriations,,,
MTL000211,member,2013-2014,41,lower,mt,Democratic,,,,,
MTL000211,committee member,2013-2014,,lower,mt,,MTC000018,Agriculture,,,
MTL000211,committee member,2013-2014,,lower,mt,,MTC000019,Business & Labor,,,
MTL000211,committee member,2013-2014,,lower,mt,,MTC000028,"Federal Relations, Energy, and Telecommunications",,,
MTL000211,member,2015-2016,41,lower,mt,Democratic,,,,,
MTL000211,committee member,2015-2016,,joint,mt,,MTC000089,Joint Appropriations/Finance & Claims,Long-Range Planning,,
MTL000211,committee member,2015-2016,,lower,mt,,MTC000026,Appropriations,,,
MTL000212,member,2017-2018,78,lower,mt,Democratic,,,,,
MTL000212,committee member,2017-2018,,lower,mt,,MTC000018,Agriculture,,,
MTL000212,member,2013-2014,85,lower,mt,Democratic,,,,,
MTL000212,committee member,2013-2014,,lower,mt,,MTC000018,Agriculture,,,
MTL000212,committee member,2013-2014,,lower,mt,,MTC000019,Business & Labor,,,
MTL000212,committee member,2013-2014,,lower,mt,,MTC000029,Human Services,,,
MTL000212,member,2015-2016,78,lower,mt,Democratic,,,,,
MTL000212,committee member,2015-2016,,lower,mt,,MTC000066,Business and Labor,,,
MTL000212,committee member,2015-2016,,lower,mt,,MTC000018,Agriculture,,,
MTL000212,committee member,2015-2016,,lower,mt,,MTC000030,Legislative Administration,,,
MTL000212,committee member,2015-2016,,lower,mt,,MTC000029,Human Services,,,
MTL000214,member,2017-2018,59,lower,mt,Republican,,,,,
MTL000214,committee member,2017-2018,,lower,mt,,MTC000018,Agriculture,,,
MTL000214,member,2013-2014,61,lower,mt,Republican,,,,,
MTL000214,committee member,2013-2014,,lower,mt,,MTC000018,Agriculture,,,
MTL000214,committee member,2013-2014,,lower,mt,,MTC000029,Human Services,,,
MTL000214,committee member,2013-2014,,lower,mt,,MTC000033,Taxation,,,
MTL000214,member,2015-2016,59,lower,mt,Republican,,,,,
MTL000214,committee member,2015-2016,,lower,mt,,MTC000018,Agriculture,,,
MTL000214,committee member,2015-2016,,lower,mt,,MTC000029,Human Services,,,
MTL000214,committee member,2015-2016,,lower,mt,,MTC000092,Taxation,,,
MTL000217,member,2017-2018,71,lower,mt,Republican,,,,,
MTL000217,member,2013-2014,71,lower,mt,Republican,,,,,
MTL000217,committee member,2013-2014,,lower,mt,,MTC000021,"Fish, Wildlife, and Parks",,,
MTL000217,committee member,2013-2014,,lower,mt,,MTC000060,Natural Resources,,,
MTL000217,committee member,2013-2014,,lower,mt,,MTC000024,State Administration,,,
MTL000217,member,2015-2016,71,lower,mt,Republican,,,,,
MTL000217,committee member,2015-2016,,lower,mt,,MTC000076,"Fish, Wildlife and Parks",,,
MTL000217,committee member,2015-2016,,lower,mt,,MTC000069,Natural Resources,,,
MTL000217,committee member,2015-2016,,lower,mt,,MTC000024,State Administration,,,
MTL000218,member,2017-2018,31,lower,mt,Democratic,,,,,
MTL000218,member,2013-2014,31,lower,mt,Democratic,,,,,
MTL000218,committee member,2013-2014,,lower,mt,,MTC000021,"Fish, Wildlife, and Parks",,,
MTL000218,committee member,2013-2014,,lower,mt,,MTC000022,Judiciary,,,
MTL000218,committee member,2013-2014,,lower,mt,,MTC000025,Transportation,,,
MTL000218,member,2015-2016,31,lower,mt,Democratic,,,,,
MTL000218,committee member,2015-2016,,lower,mt,,MTC000076,"Fish, Wildlife and Parks",,,
MTL000218,committee member,2015-2016,,lower,mt,,MTC000025,Transportation,,,
MTL000218,committee member,2015-2016,,lower,mt,,MTC000092,Taxation,,,
MTL000220,member,2017-2018,75,lower,mt,Republican,,,,,
MTL000220,member,2013-2014,77,lower,mt,Republican,,,,,
MTL000220,committee member,2013-2014,,lower,mt,,MTC000021,"Fish, Wildlife, and Parks",,,
MTL000220,committee member,2013-2014,,lower,mt,,MTC000029,Human Services,,,
MTL000220,committee member,2013-2014,,lower,mt,,MTC000022,Judiciary,,,
MTL000220,committee member,2013-2014,,joint,mt,,MTC000061,Joint Appropriations/Finance & Claims,Redistricting,,
MTL000220,member,2015-2016,75,lower,mt,Republican,,,,,
MTL000220,committee member,2015-2016,,lower,mt,,MTC000076,"Fish, Wildlife and Parks",,,
MTL000220,committee member,2015-2016,,lower,mt,,MTC000029,Human Services,,,
MTL000220,committee member,2015-2016,,lower,mt,,MTC000022,Judiciary,,,
MTL000221,member,2017-2018,64,lower,mt,Republican,,,,,
MTL000221,member,2013-2014,70,lower,mt,Republican,,,,,
MTL000221,committee member,2013-2014,,lower,mt,,MTC000021,"Fish, Wildlife, and Parks",,,
MTL000221,committee member,2013-2014,,lower,mt,,MTC000060,Natural Resources,,,
MTL000221,committee member,2013-2014,,lower,mt,,MTC000033,Taxation,,,
MTL000221,member,2015-2016,64,lower,mt,Republican,,,,,
MTL000221,committee member,2015-2016,,lower,mt,,MTC000076,"Fish, Wildlife and Parks",,,
MTL000221,committee member,2015-2016,,lower,mt,,MTC000069,Natural Resources,,,
MTL000221,committee member,2015-2016,,lower,mt,,MTC000092,Taxation,,,
MTL000225,member,2017-2018,62,lower,mt,Democratic,,,,,
MTL000225,committee member,2017-2018,,joint,mt,,MTC000084,Joint Appropriations/Finance & Claims,Education,,
MTL000225,committee member,2017-2018,,lower,mt,,MTC000026,Appropriations,,,
MTL000225,member,2013-2014,64,lower,mt,Democratic,,,,,
